# 时间戳 X坐标 Y坐标 朝向角度 线速度 角速度 障碍物距离 计算时间
# 单位:  秒   米    米    弧度   米/秒  弧度/秒   米      秒
1753260179.550177 12.629820 0.182387 0.251200 0.000000 0.000000 1.145289 0.100000
1753260179.650239 12.629819 0.182387 0.251204 0.000000 0.000000 1.127549 0.100000
1753260179.750330 12.629818 0.182386 0.251209 0.000000 0.000000 1.108520 0.100000
1753260179.850414 12.629817 0.182386 0.251214 0.000000 0.000000 1.090305 0.100000
1753260179.950587 12.629816 0.182386 0.251219 0.000000 0.000000 1.074067 0.100000
1753260180.050628 12.629815 0.182386 0.251224 0.000000 0.000000 1.060503 0.100000
1753260180.150641 12.629814 0.182385 0.251229 0.000000 0.000000 1.044797 0.100000
1753260180.250874 12.629813 0.182385 0.251233 0.000000 0.000000 1.028180 0.100000
1753260180.350819 12.629812 0.182385 0.251238 0.000000 0.000000 1.012234 0.100000
1753260180.451066 12.629811 0.182385 0.251243 0.000000 0.000000 0.996237 0.100000
1753260180.551216 12.629810 0.182384 0.251248 0.000000 0.000000 0.981636 0.100000
1753260180.651366 12.629809 0.182384 0.251253 0.000000 0.000000 0.968938 0.100000
1753260180.750515 12.629808 0.182384 0.251258 0.000000 0.000000 0.954750 0.100000
1753260180.850525 12.629807 0.182384 0.251262 0.000000 0.000000 0.945216 0.100000
1753260180.950698 12.629806 0.182383 0.251267 0.000000 0.000000 0.934993 0.100000
1753260181.050839 12.629805 0.182383 0.251272 0.000000 0.000000 0.926464 0.100000
1753260181.151023 12.629804 0.182383 0.251277 0.000000 0.000000 0.921297 0.100000
1753260181.251188 12.629803 0.182382 0.251282 0.000000 0.000000 0.914625 0.100000
1753260181.351285 12.629802 0.182382 0.251287 0.000000 0.000000 0.914227 0.100000
1753260181.451450 12.629801 0.182382 0.251291 0.000000 0.000000 0.912979 0.100000
1753260181.550511 12.629800 0.182382 0.251296 0.000000 0.000000 0.913364 0.100000
1753260181.650629 12.629799 0.182381 0.251301 0.000000 0.000000 0.916127 0.100000
1753260181.750822 12.629798 0.182381 0.251306 0.000000 0.000000 0.918397 0.100000
1753260181.851176 12.629797 0.182381 0.251311 0.000000 0.000000 0.925881 0.100000
1753260181.951309 12.629796 0.182381 0.251315 0.000000 0.000000 0.901312 0.100000
1753260182.050482 12.629795 0.182380 0.251320 0.000000 0.000000 0.877615 0.100000
1753260182.150626 12.629794 0.182380 0.251325 0.000000 0.000000 0.855964 0.100000
1753260182.250820 12.629793 0.182380 0.251330 0.000000 0.000000 0.833144 0.100000
1753260182.351098 12.629792 0.182380 0.251335 0.000000 0.000000 0.810530 0.100000
1753260182.451228 12.629791 0.182379 0.251340 0.000000 0.000000 0.789884 0.100000
1753260182.551347 12.629790 0.182379 0.251344 0.000000 0.000000 0.768771 0.100000
1753260182.651443 12.629789 0.182379 0.251349 0.000000 0.000000 0.749680 0.100000
1753260182.750649 12.629788 0.182379 0.251354 0.000000 0.000000 0.728028 0.100000
1753260182.850849 12.629787 0.182378 0.251359 0.000000 0.000000 0.709931 0.100000
1753260182.951065 12.629786 0.182378 0.251364 0.000000 0.000000 0.691795 0.100000
1753260183.051308 12.629784 0.182378 0.251368 0.000000 0.000000 0.675248 0.100000
1753260183.151440 12.629783 0.182377 0.251373 0.000000 0.000000 0.658529 0.100000
1753260183.250539 12.629782 0.182377 0.251378 0.000000 0.000000 0.642221 0.100000
1753260183.350701 12.629781 0.182377 0.251383 0.000000 0.000000 0.628168 0.100000
1753260183.450779 12.629780 0.182377 0.251388 0.000000 0.000000 0.619477 0.100000
1753260183.550978 12.629779 0.182376 0.251392 0.000000 0.000000 0.607782 0.100000
1753260183.651145 12.629778 0.182376 0.251397 0.000000 0.000000 0.595801 0.100000
1753260183.751297 12.629777 0.182376 0.251402 0.000000 0.000000 0.585191 0.100000
1753260183.851492 12.629776 0.182376 0.251407 0.000000 0.000000 0.575788 0.100000
1753260183.950997 12.629775 0.182375 0.251412 0.000000 0.000000 0.568890 0.100000
1753260184.051120 12.629774 0.182375 0.251417 0.000000 0.000000 0.562022 0.100000
1753260184.151324 12.629773 0.182375 0.251421 0.000000 0.000000 0.558165 0.100000
1753260184.250470 12.629772 0.182375 0.251426 0.000000 0.000000 0.555493 0.100000
1753260184.350703 12.629771 0.182374 0.251431 0.000000 0.000000 0.552909 0.100000
1753260184.450911 12.629770 0.182374 0.251436 0.000000 0.000000 0.552326 0.100000
1753260184.551090 12.629769 0.182374 0.251441 0.000000 0.000000 0.554380 0.100000
1753260184.651290 12.629768 0.182374 0.251445 0.000000 0.000000 0.555939 0.100000
1753260184.750410 12.629767 0.182373 0.251450 0.000000 0.000000 0.561848 0.100000
1753260184.850649 12.629766 0.182373 0.251455 0.000000 0.000000 0.567167 0.100000
1753260184.950896 12.629765 0.182373 0.251460 0.000000 0.000000 0.574984 0.100000
1753260185.051066 12.629764 0.182372 0.251465 0.000000 0.000000 0.583607 0.100000
1753260185.151342 12.629763 0.182372 0.251469 0.000000 0.000000 0.590809 0.100000
1753260185.251434 12.629762 0.182372 0.251474 0.000000 0.000000 0.601093 0.100000
1753260185.350517 12.629761 0.182372 0.251479 0.000000 0.000000 1.805431 0.100000
1753260185.451688 12.629760 0.182371 0.251484 0.000000 0.000000 0.623253 0.100000
1753260185.552994 12.629759 0.182371 0.251488 0.000000 0.000000 0.637143 0.100000
1753260185.654248 12.629758 0.182371 0.251493 0.000000 0.000000 0.652476 0.100000
1753260185.754413 12.629757 0.182371 0.251498 0.000000 0.000000 0.669055 0.100000
1753260185.854612 12.629756 0.182370 0.251503 0.000000 0.000000 0.686783 0.100000
1753260185.954834 12.629755 0.182370 0.251508 0.000000 0.000000 0.707220 0.100000
1753260186.055056 12.629754 0.182370 0.251512 0.000000 0.000000 0.740561 0.100000
1753260186.155317 12.629753 0.182370 0.251517 0.000000 0.000000 0.788555 0.100000
1753260186.254541 12.629751 0.182369 0.251522 0.000000 0.000000 1.051842 0.100000
1753260186.354603 12.629750 0.182369 0.251527 0.000000 0.000000 1.059468 0.100000
1753260186.454675 12.629749 0.182369 0.251532 0.000000 0.000000 1.069136 0.100000
1753260186.554857 12.629748 0.182368 0.251536 0.000000 0.000000 1.079046 0.100000
1753260186.654972 12.629747 0.182368 0.251541 0.000000 0.000000 1.088811 0.100000
1753260186.755023 12.629746 0.182368 0.251546 0.000000 0.000000 1.099844 0.100000
1753260186.855067 12.629745 0.182368 0.251551 0.000000 0.000000 1.108467 0.100000
1753260186.955319 12.629744 0.182367 0.251555 0.000000 1.000000 1.119633 0.100000
1753260187.055591 12.629744 0.182367 0.252979 0.000000 1.000000 1.132746 0.100000
1753260187.155849 12.629743 0.182367 0.268692 0.000000 1.000000 1.148956 0.100000
1753260187.256148 12.629742 0.182367 0.301853 0.000000 1.000000 1.165826 0.100000
1753260187.355214 12.629741 0.182366 0.352454 0.000000 1.000000 1.235916 0.100000
1753260187.455472 12.629736 0.182364 0.420521 0.000000 1.000000 1.781919 0.100000
1753260187.555684 12.629726 0.182359 0.506078 0.000000 1.000000 1.772518 0.100000
1753260187.655978 12.629716 0.182353 0.605096 0.000000 1.000000 1.759552 0.100000
1753260187.756254 12.629712 0.182350 0.705081 0.000000 1.000000 1.747708 0.100000
1753260187.856437 12.629713 0.182351 0.805071 0.000000 1.000000 1.736565 0.100000
1753260187.955573 12.629716 0.182354 0.905063 0.000000 1.000000 1.726427 0.100000
1753260188.055972 12.629717 0.182356 1.005058 0.000000 1.000000 1.717403 0.100000
1753260188.156245 12.629718 0.182357 1.105055 0.000000 1.000000 1.706435 0.100000
1753260188.255483 12.629717 0.182356 1.205054 0.000000 1.000000 1.700327 0.100000
1753260188.355627 12.629717 0.182355 1.305052 0.000000 1.000000 1.693412 0.100000
1753260188.455911 12.629716 0.182353 1.405051 0.000000 1.000000 1.257648 0.100000
1753260188.556109 12.629716 0.182351 1.505050 0.000000 1.000000 1.265422 0.100000
1753260188.656276 12.629716 0.182349 1.605049 0.000000 1.000000 1.273215 0.100000
1753260188.756434 12.629716 0.182347 1.705049 0.000000 1.000000 1.281547 0.100000
1753260188.856714 12.629717 0.182345 1.805050 0.000000 1.000000 1.287780 0.100000
1753260188.955961 12.629717 0.182344 1.905048 0.000000 1.000000 1.292153 0.100000
1753260189.056133 12.629716 0.182345 2.005043 0.000000 1.000000 1.264808 0.100000
1753260189.156356 12.629715 0.182348 2.105037 0.000000 1.000000 1.230507 0.100000
1753260189.256590 12.629714 0.182350 2.205032 0.000000 1.000000 1.192775 0.100000
1753260189.356865 12.629713 0.182350 2.305029 0.000000 1.000000 1.157119 0.100000
1753260189.455900 12.629714 0.182350 2.405028 0.000000 1.000000 1.119787 0.100000
1753260189.556138 12.629715 0.182349 2.505027 0.000000 1.000000 1.083002 0.100000
1753260189.656485 12.629716 0.182348 2.605026 0.000000 1.000000 1.044764 0.100000
1753260189.756705 12.629718 0.182347 2.705025 0.000000 1.000000 1.005494 0.100000
1753260189.856910 12.629720 0.182347 2.805024 0.000000 1.000000 0.968196 0.100000
1753260189.956972 12.629722 0.182346 2.905024 0.000000 1.000000 0.930314 0.100000
1753260190.056228 12.629724 0.182346 3.005024 0.000000 1.000000 0.890620 0.100000
1753260190.156500 12.629725 0.182345 3.105023 0.000000 1.000000 0.855431 0.100000
1753260190.256667 12.629725 0.182345 -3.078165 0.000000 1.000000 0.833607 0.100000
1753260190.356774 12.629724 0.182345 -2.978168 0.000000 1.000000 0.801306 0.100000
1753260190.456902 12.629722 0.182345 -2.878170 0.000000 1.000000 0.772039 0.100000
1753260190.557078 12.629720 0.182344 -2.778173 0.000000 1.000000 0.748147 0.100000
1753260190.657243 12.629720 0.182344 -2.678174 0.000000 1.000000 0.730734 0.100000
1753260190.757355 12.629721 0.182345 -2.578175 0.000000 1.000000 0.716382 0.100000
1753260190.856535 12.629722 0.182346 -2.478176 0.000000 1.000000 0.708434 0.100000
1753260190.956822 12.629723 0.182347 -2.378177 0.000000 1.000000 0.705694 0.100000
1753260191.057168 12.629725 0.182348 -2.278179 0.000000 1.000000 0.712043 0.100000
1753260191.156586 12.629726 0.182350 -2.178181 0.000000 1.000000 0.724772 0.100000
1753260191.256746 12.629727 0.182351 -2.078182 0.000000 1.000000 0.744101 0.100000
1753260191.356989 12.629728 0.182353 -1.978184 0.000000 1.000000 0.768378 0.100000
1753260191.457178 12.629728 0.182354 -1.878187 0.000000 1.000000 0.796644 0.100000
1753260191.557368 12.629728 0.182353 -1.778192 0.000000 1.000000 0.828143 0.100000
1753260191.657599 12.629727 0.182350 -1.678197 0.000000 1.000000 0.865146 0.100000
1753260191.756727 12.629727 0.182348 -1.578201 0.000000 1.000000 0.903748 0.100000
1753260191.856976 12.629727 0.182347 -1.478203 0.000000 1.000000 0.944283 0.100000
1753260191.957125 12.629727 0.182347 -1.378203 0.000000 1.000000 0.971138 0.100000
1753260192.057201 12.629727 0.182349 -1.278201 0.000000 1.000000 1.013936 0.100000
1753260192.157430 12.629726 0.182351 -1.178202 0.000000 1.000000 1.055079 0.100000
1753260192.257649 12.629725 0.182352 -1.078205 0.000000 1.000000 1.094426 0.100000
1753260192.357673 12.629724 0.182354 -0.978207 0.000000 1.000000 1.135705 0.100000
1753260192.457805 12.629723 0.182355 -0.878209 0.000000 1.000000 1.171796 0.100000
1753260192.556943 12.629722 0.182357 -0.778211 0.000000 1.000000 1.152675 0.100000
1753260192.657130 12.629721 0.182357 -0.678214 0.000000 1.000000 1.134771 0.100000
1753260192.757270 12.629721 0.182357 -0.578219 0.000000 1.000000 1.116426 0.100000
1753260192.857474 12.629723 0.182357 -0.478224 0.000000 1.000000 1.096611 0.100000
1753260192.957745 12.629725 0.182355 -0.378230 0.000000 1.000000 1.076852 0.100000
1753260193.057089 12.629727 0.182355 -0.278234 0.000000 1.000000 1.080454 0.100000
1753260193.157198 12.629727 0.182355 -0.178235 0.000000 1.000000 1.145365 0.100000
1753260193.257370 12.629727 0.182355 -0.078235 0.000000 1.000000 1.135480 0.100000
1753260193.357579 12.629725 0.182355 0.021765 0.000000 0.839689 1.126857 0.100000
1753260193.457797 12.629721 0.182354 0.114671 0.000000 0.400000 1.116600 0.100000
1753260193.558044 12.629719 0.182354 0.191599 0.000000 0.400000 1.104947 0.100000
1753260193.657258 12.629718 0.182354 0.251158 0.000000 0.400000 1.095973 0.100000
1753260193.757363 12.629717 0.182354 0.293266 0.000000 0.400000 1.081840 0.100000
