# 时间戳 X坐标 Y坐标 朝向角度 线速度 角速度 障碍物距离 计算时间
# 单位:  秒   米    米    弧度   米/秒  弧度/秒   米      秒
1753259687.450868 14.658278 0.161754 -0.064904 0.195226 -0.000578 1.370113 0.100000
1753259687.549996 14.678086 0.160466 -0.064933 0.219561 0.000000 1.347951 0.100000
1753259687.650138 14.699815 0.159054 -0.064923 0.219561 0.000000 1.327007 0.100000
1753259687.750156 14.721421 0.157647 -0.065358 0.197308 -0.010465 1.311505 0.100000
1753259687.850160 14.741239 0.156339 -0.066429 0.197308 -0.010465 1.291717 0.100000
1753259687.950241 14.760596 0.155043 -0.067062 0.176575 -0.000229 1.271642 0.100000
1753259688.050379 14.778289 0.153854 -0.067115 0.176575 -0.000229 1.253349 0.100000
1753259688.150629 14.795616 0.152688 -0.067607 0.167360 -0.010916 1.235765 0.100000
1753259688.250825 14.812312 0.151548 -0.068695 0.167360 -0.010916 1.218392 0.100000
1753259688.351095 14.828843 0.150403 -0.069325 0.163262 -0.000345 1.201674 0.100000
1753259688.451287 14.845128 0.149272 -0.069356 0.163262 -0.000345 1.185122 0.100000
1753259688.550392 14.861333 0.148146 -0.069364 0.161440 0.000000 1.169053 0.100000
1753259688.650580 14.877436 0.147028 -0.069354 0.161440 0.000000 1.153238 0.100000
1753259688.750746 14.893211 0.145931 -0.069796 0.120473 -0.010425 1.136553 0.100000
1753259688.850875 14.906435 0.144999 -0.070844 0.120473 -0.010425 1.122590 0.100000
1753259688.951062 14.918752 0.144117 -0.072342 0.142454 -0.021129 1.111140 0.100000
1753259689.051193 14.932834 0.143082 -0.074453 0.142454 -0.021129 1.095523 0.100000
1753259689.151353 14.946709 0.142035 -0.075723 0.114143 0.000000 1.082232 0.100000
1753259689.250398 14.958431 0.141145 -0.075753 0.114143 0.000000 1.070506 0.100000
1753259689.350615 14.969518 0.140304 -0.075767 0.104713 0.000000 1.059135 0.100000
1753259689.450806 14.979959 0.139511 -0.075775 0.104713 0.000000 1.052309 0.100000
1753259689.550997 14.990267 0.138725 -0.077640 0.101564 -0.073734 1.040522 0.100000
1753259689.651226 15.000388 0.137901 -0.084975 0.101564 -0.073734 1.031468 0.100000
1753259689.751237 15.010118 0.137040 -0.090203 0.000000 0.000000 1.021960 0.100000
1753259689.851235 15.017225 0.136397 -0.090273 0.000000 0.000000 1.013669 0.100000
1753259689.951378 15.021343 0.136024 -0.090301 0.000000 0.000000 1.009197 0.100000
1753259690.051431 15.022496 0.135920 -0.090315 0.000000 0.000000 1.007975 0.100000
1753259690.150518 15.022495 0.135920 -0.090319 0.000000 0.000000 1.008349 0.100000
1753259690.250744 15.022820 0.135890 -0.092198 0.133317 -0.200013 1.007803 0.100000
1753259690.350831 15.025701 0.135600 -0.108023 0.133317 -0.200013 1.005146 0.100000
1753259690.450839 15.031555 0.134899 -0.129813 0.243376 -0.398610 0.998158 0.100000
1753259690.550873 15.040354 0.133590 -0.165624 0.243376 -0.398610 0.991024 0.100000
1753259690.650864 15.052039 0.131384 -0.206601 0.269653 -0.429813 0.979492 0.100000
1753259690.751153 15.066540 0.128007 -0.249634 0.269653 -0.429813 0.965807 0.100000
1753259690.851349 15.083776 0.123208 -0.291211 0.363299 -0.335528 0.949100 0.100000
1753259690.951572 15.103687 0.116861 -0.324959 0.363299 -0.335528 0.931413 0.100000
1753259691.051720 15.126203 0.108850 -0.356865 0.378980 -0.261653 0.909256 0.100000
1753259691.151923 15.151278 0.099120 -0.382955 0.378980 -0.261653 0.893009 0.100000
1753259691.252017 15.178858 0.087580 -0.409398 0.350039 -0.271147 0.865777 0.100000
1753259691.351122 15.208854 0.074072 -0.436477 0.350039 -0.271147 0.837595 0.100000
1753259691.452253 15.240111 0.058979 -0.462633 0.341501 -0.239627 0.807799 0.100000
1753259691.551367 15.270484 0.043373 -0.486621 0.341501 -0.239627 0.777915 0.100000
1753259691.652328 15.300448 0.027066 -0.509489 0.340657 -0.207940 0.749058 0.100000
1753259691.751443 15.330012 0.010144 -0.530227 0.340657 -0.207940 0.720768 0.100000
1753259691.851564 15.358962 -0.007227 -0.550521 0.300359 -0.196813 0.692628 0.100000
1753259691.951560 15.385426 -0.023826 -0.570238 0.300359 -0.196813 0.668345 0.100000
1753259692.051780 15.410361 -0.040163 -0.589641 0.278013 -0.186866 0.643700 0.100000
1753259692.151902 15.433482 -0.055946 -0.608395 0.278013 -0.186866 0.622254 0.100000
1753259692.252115 15.456370 -0.072203 -0.625669 0.300220 -0.134632 0.599168 0.100000
1753259692.352273 15.480463 -0.089860 -0.639131 0.300220 -0.134632 0.576458 0.100000
1753259692.453482 15.504240 -0.107774 -0.652120 0.277890 -0.123667 0.554394 0.100000
1753259692.554837 15.526358 -0.124878 -0.664435 0.277890 -0.123667 0.533215 0.100000
1753259692.657204 15.547914 -0.141973 -0.676365 0.255657 -0.112808 0.512016 0.100000
1753259692.758415 15.567876 -0.158181 -0.687678 0.255657 -0.112808 0.499166 0.100000
1753259692.862609 15.587308 -0.174324 -0.698582 0.233419 -0.102660 0.480287 0.100000
1753259692.977531 15.605204 -0.189512 -0.708890 0.233419 -0.102660 0.463657 0.100000
1753259693.105142 15.622617 -0.204598 -0.718757 0.211182 -0.092437 0.445934 0.100000
1753259693.250727 15.638545 -0.218663 -0.728010 0.211182 -0.092437 0.430616 0.100000
1753259693.407676 15.654022 -0.232582 -0.736812 0.188949 -0.081902 0.416781 0.100000
1753259693.535359 15.668060 -0.245423 -0.744992 0.188949 -0.081902 0.402673 0.100000
1753259693.641794 15.681677 -0.258082 -0.752733 0.172861 -0.071252 0.390018 0.100000
1753259693.746133 15.694259 -0.269953 -0.759855 0.172861 -0.071252 0.378056 0.100000
1753259693.851633 15.706568 -0.281729 -0.766522 0.165709 -0.060684 0.366245 0.100000
1753259693.953854 15.718469 -0.293258 -0.772596 0.165709 -0.060684 0.357609 0.100000
1753259694.057183 15.730211 -0.304771 -0.778237 0.162529 -0.050198 0.347419 0.100000
1753259694.159523 15.741755 -0.316208 -0.783268 0.162529 -0.050198 0.337976 0.100000
1753259694.259758 15.753475 -0.327936 -0.787844 0.201395 -0.039762 0.330092 0.100000
1753259694.359984 15.766926 -0.341508 -0.791824 0.201395 -0.039762 0.320898 0.100000
1753259694.461153 15.780810 -0.355633 -0.796975 0.134659 -0.071333 0.313428 0.100000
1753259694.561197 15.792814 -0.368003 -0.804104 0.134659 -0.071333 0.307446 0.100000
1753259694.661360 15.803113 -0.378765 -0.809613 0.198873 -0.018811 0.303046 0.100000
1753259694.761370 15.814854 -0.391114 -0.811523 0.198873 -0.018811 0.300240 0.100000
1753259694.861509 15.828549 -0.405565 -0.812210 0.256526 0.012742 0.296811 0.100000
1753259694.961766 15.844235 -0.422092 -0.810892 0.256526 0.012742 0.291778 0.100000
1753259695.062028 15.861469 -0.440212 -0.810699 0.131131 -0.018174 0.290595 0.100000
1753259695.162251 15.877128 -0.456713 -0.812475 0.131131 -0.018174 0.290361 0.100000
1753259695.261366 15.890695 -0.471067 -0.815494 0.101984 -0.049765 0.292188 0.100000
1753259695.361591 15.902148 -0.483290 -0.820510 0.101984 -0.049765 0.294265 0.100000
1753259695.461870 15.911949 -0.493852 -0.823659 0.196172 0.065514 0.296992 0.100000
1753259695.562002 15.923233 -0.505961 -0.817533 0.196172 0.065514 0.300797 0.100000
1753259695.662240 15.936659 -0.520173 -0.809230 0.253277 0.117823 0.307565 0.100000
1753259695.762420 15.952318 -0.536400 -0.797425 0.253277 0.117823 0.314673 0.100000
1753259695.862417 15.969697 -0.553983 -0.783707 0.217670 0.213044 0.322697 0.100000
1753259695.962476 15.985828 -0.569729 -0.762481 0.217670 0.213044 0.331433 0.100000
1753259696.061483 16.001973 -0.584811 -0.739286 0.239900 0.286753 0.339007 0.100000
1753259696.161596 16.019843 -0.600640 -0.710585 0.239900 0.286753 0.350502 0.100000
1753259696.261739 16.038474 -0.616217 -0.683566 0.262079 0.213659 0.360943 0.100000
1753259696.361802 16.058864 -0.632464 -0.662120 0.262079 0.213659 0.373342 0.100000
1753259696.462014 16.079947 -0.648528 -0.639237 0.373151 0.266393 0.383162 0.100000
1753259696.562175 16.103492 -0.665541 -0.612669 0.373151 0.266393 0.398202 0.100000
1753259696.662210 16.129960 -0.683609 -0.584732 0.456099 0.318564 0.413760 0.100000
1753259696.762411 16.159493 -0.702480 -0.552893 0.456099 0.318564 0.431347 0.100000
1753259696.862403 16.192184 -0.721935 -0.521372 0.500000 0.308304 0.448239 0.100000
1753259696.962574 16.228087 -0.741816 -0.490444 0.500000 0.308304 0.466193 0.100000
1753259697.062645 16.267253 -0.761957 -0.460521 0.500000 0.277531 0.482572 0.100000
1753259697.162834 16.309686 -0.782272 -0.432815 0.500000 0.277531 0.500589 0.100000
1753259697.262825 16.355036 -0.802464 -0.404904 0.500000 0.286853 0.520746 0.100000
1753259697.362998 16.401267 -0.821499 -0.376229 0.500000 0.286853 0.537799 0.100000
1753259697.464406 16.448018 -0.839200 -0.348265 0.500000 0.255871 0.554603 0.100000
1753259697.564521 16.495226 -0.855655 -0.322577 0.500000 0.255871 0.568734 0.100000
1753259697.664456 16.542845 -0.870896 -0.296730 0.500000 0.265920 0.583390 0.100000
1753259697.763534 16.590847 -0.884882 -0.270256 0.500000 0.265920 0.595491 0.100000
1753259697.863703 16.639199 -0.897590 -0.243994 0.500000 0.254537 0.606168 0.100000
1753259697.963976 16.687859 -0.909043 -0.218338 0.500000 0.254537 0.616211 0.100000
1753259698.064240 16.736556 -0.919209 -0.193839 0.477771 0.224291 0.623637 0.100000
1753259698.164463 16.783704 -0.927920 -0.171537 0.477771 0.224291 0.629598 0.100000
1753259698.263580 16.831067 -0.935583 -0.149585 0.500000 0.212276 0.635282 0.100000
1753259698.363672 16.880369 -0.942475 -0.128211 0.500000 0.212276 0.641127 0.100000
1753259698.463930 16.930016 -0.948332 -0.106381 0.500000 0.224938 0.646087 0.100000
1753259698.564198 16.979788 -0.953081 -0.083932 0.500000 0.224938 0.650207 0.100000
1753259698.664447 17.029654 -0.956718 -0.061914 0.500000 0.213273 0.652911 0.100000
1753259698.763691 17.079586 -0.959280 -0.040616 0.500000 0.213273 0.655367 0.100000
1753259698.863877 17.129555 -0.960777 -0.019483 0.500000 0.203492 0.659458 0.100000
1753259698.964042 17.179547 -0.961239 0.000989 0.500000 0.203492 0.665306 0.100000
1753259699.064237 17.229542 -0.960686 0.020865 0.500000 0.193050 0.673958 0.100000
1753259699.164300 17.279518 -0.959164 0.040052 0.500000 0.193050 0.685889 0.100000
1753259699.264477 17.329453 -0.956677 0.059709 0.500000 0.202848 0.701674 0.100000
1753259699.364757 17.379322 -0.953183 0.080191 0.500000 0.202848 0.716654 0.100000
1753259699.464866 17.429113 -0.948679 0.099259 0.500000 0.109930 0.735332 0.100000
1753259699.563904 17.478838 -0.943443 0.110361 0.500000 0.109930 0.758922 0.100000
1753259699.664064 17.528503 -0.937671 0.120779 0.500000 0.097871 0.781081 0.100000
1753259699.764044 17.578105 -0.931404 0.130637 0.500000 0.097871 0.800206 0.100000
1753259699.864226 17.627639 -0.924651 0.139743 0.500000 0.068236 0.827817 0.100000
1753259699.964433 17.677124 -0.917516 0.146569 0.500000 0.068236 0.859197 0.100000
1753259700.064670 17.726560 -0.910047 0.153542 0.500000 0.077349 0.890311 0.100000
1753259700.164874 17.775940 -0.902212 0.161199 0.500000 0.077349 0.920806 0.100000
1753259700.265073 17.825254 -0.893998 0.168740 0.500000 0.067201 0.956969 0.100000
1753259700.364075 17.874508 -0.885432 0.175619 0.500000 0.067201 0.925774 0.100000
1753259700.464263 17.923708 -0.876529 0.182632 0.500000 0.078241 0.895358 0.100000
1753259700.564526 17.972838 -0.867261 0.190262 0.500000 0.078241 0.884195 0.100000
1753259700.664752 18.021897 -0.857622 0.197138 0.500000 0.045316 0.886430 0.100000
1753259700.764798 18.070899 -0.847715 0.201858 0.500000 0.045316 0.916415 0.100000
1753259700.864934 18.119855 -0.837569 0.207509 0.500000 0.079049 0.977515 0.100000
1753259700.965173 18.168739 -0.827078 0.215266 0.500000 0.079049 0.974877 0.100000
1753259701.064301 18.217542 -0.816213 0.222606 0.500000 0.066563 0.997603 0.100000
1753259701.164510 18.266267 -0.805012 0.229333 0.500000 0.066563 1.016335 0.100000
1753259701.264701 18.314912 -0.793484 0.235824 0.500000 0.057648 1.038633 0.100000
1753259701.364920 18.363490 -0.781661 0.241617 0.500000 0.057648 1.065772 0.100000
1753259701.464871 18.412002 -0.769567 0.246408 0.500000 0.025278 1.096990 0.100000
1753259701.564955 18.460474 -0.757313 0.248844 0.500000 0.025278 1.122391 0.100000
1753259701.665013 18.508915 -0.744940 0.251139 0.500000 0.014698 1.150543 0.100000
1753259701.765118 18.557332 -0.732476 0.252755 0.500000 0.014698 1.158663 0.100000
1753259701.865355 18.605729 -0.719935 0.254557 0.500000 0.026238 1.168857 0.100000
1753259701.965503 18.654100 -0.707286 0.256993 0.500000 0.026238 1.177295 0.100000
1753259702.064595 18.702439 -0.694514 0.259873 0.500000 0.035169 1.186424 0.100000
1753259702.164925 18.750733 -0.681579 0.263528 0.500000 0.035169 1.197300 0.100000
1753259702.265085 18.798977 -0.668470 0.266867 0.500000 0.025779 1.207036 0.100000
1753259702.365560 18.847189 -0.655224 0.269352 0.500000 0.025779 1.222058 0.100000
1753259702.464691 18.895367 -0.641860 0.272015 0.500000 0.034589 1.243494 0.100000
1753259702.564782 18.943502 -0.628345 0.275493 0.500000 0.034589 1.263157 0.100000
1753259702.664853 18.991588 -0.614660 0.278832 0.500000 0.025569 1.286564 0.100000
1753259702.764865 19.039633 -0.600835 0.281492 0.500000 0.025569 1.637928 0.100000
1753259702.865100 19.087647 -0.586890 0.283541 0.500000 0.014511 1.650713 0.100000
1753259702.965324 19.135639 -0.572873 0.284844 0.500000 0.014511 1.664038 0.100000
1753259703.065499 19.183612 -0.558791 0.285908 0.500000 0.000000 1.676746 0.100000
1753259703.165564 19.231575 -0.544687 0.286100 0.500000 0.000000 1.688926 0.100000
1753259703.265762 19.279539 -0.530572 0.286501 0.500000 0.012110 1.696146 0.100000
1753259703.365207 19.327491 -0.516419 0.287516 0.500000 0.012110 1.709194 0.100000
1753259703.465355 19.375430 -0.502219 0.287731 0.500000 -0.042511 1.722472 0.100000
1753259703.565507 19.423399 -0.488130 0.283668 0.500000 -0.042511 1.735099 0.100000
1753259703.665635 19.471425 -0.474238 0.279255 0.500000 -0.051018 1.747108 0.100000
1753259703.765747 19.519520 -0.460580 0.274074 0.500000 -0.051018 1.758707 0.100000
1753259703.865889 19.567686 -0.447174 0.269075 0.500000 -0.042206 1.736579 0.100000
1753259703.966151 19.615913 -0.433985 0.264845 0.500000 -0.042206 1.722692 0.100000
1753259704.065266 19.664193 -0.420992 0.261182 0.500000 -0.030619 1.711805 0.100000
1753259704.165360 19.712511 -0.408153 0.258241 0.500000 -0.030619 1.704484 0.100000
1753259704.265539 19.760872 -0.395463 0.254719 0.500000 -0.041187 1.698364 0.100000
1753259704.365721 19.809283 -0.382969 0.250436 0.500000 -0.041187 1.693618 0.100000
1753259704.465855 19.857744 -0.370672 0.247265 0.500000 -0.010434 1.693047 0.100000
1753259704.565969 19.906224 -0.358456 0.246406 0.500000 -0.010434 1.712253 0.100000
1753259704.666002 19.954715 -0.346287 0.245105 0.500000 -0.019242 1.703238 0.100000
1753259704.766039 20.003230 -0.334205 0.243028 0.500000 -0.019242 1.715168 0.100000
1753259704.866080 20.051770 -0.322218 0.241613 0.500000 0.000000 1.728580 0.100000
1753259704.966231 20.100314 -0.310254 0.241710 0.500000 0.000000 1.724538 0.100000
1753259705.066257 20.148854 -0.298283 0.241887 0.500000 0.000000 1.752657 0.100000
1753259705.166426 20.197396 -0.286306 0.241879 0.500000 0.000000 1.748890 0.100000
1753259705.266416 20.245742 -0.274387 0.241318 0.477784 -0.011000 1.701172 0.100000
1753259705.366518 20.292347 -0.262946 0.240150 0.477784 -0.011000 1.653857 0.100000
1753259705.466631 20.338975 -0.251549 0.239572 0.500000 -0.000055 1.609029 0.100000
1753259705.566644 20.387354 -0.239728 0.239707 0.500000 -0.000055 1.564224 0.100000
1753259705.666925 20.435702 -0.227912 0.239647 0.455542 0.000000 1.514217 0.100000
1753259705.767038 20.481689 -0.216680 0.239469 0.455542 0.000000 1.471750 0.100000
1753259705.867253 20.526136 -0.205833 0.239045 0.500000 -0.012172 1.429190 0.100000
1753259705.967478 20.572864 -0.194472 0.237986 0.500000 -0.012172 1.385017 0.100000
1753259706.066738 20.621425 -0.182722 0.236599 0.500000 -0.020730 1.338812 0.100000
1753259706.166951 20.670041 -0.171054 0.234442 0.500000 -0.020730 1.293796 0.100000
1753259706.267030 20.718685 -0.159499 0.231766 0.500000 -0.033094 1.250205 0.100000
1753259706.367222 20.767365 -0.148095 0.228470 0.500000 -0.033094 1.204236 0.100000
1753259706.466418 20.816081 -0.136851 0.224990 0.500000 -0.042384 1.160866 0.100000
1753259706.566578 20.864839 -0.125798 0.220843 0.500000 -0.042384 1.115080 0.100000
1753259706.666632 20.913645 -0.114948 0.216834 0.500000 -0.032314 1.088201 0.100000
1753259706.766599 20.962490 -0.104275 0.213453 0.500000 -0.032314 1.044448 0.100000
1753259706.866640 21.011370 -0.093765 0.209935 0.500000 -0.043216 1.000852 0.100000
1753259706.967144 21.060288 -0.083447 0.205807 0.500000 -0.043216 0.961095 0.100000
1753259707.066472 21.109251 -0.073338 0.201151 0.500000 -0.052527 0.920557 0.100000
1753259707.166758 21.158267 -0.063481 0.195724 0.500000 -0.052527 0.878590 0.100000
1753259707.267040 21.207336 -0.053887 0.190686 0.500000 -0.043785 0.841172 0.100000
1753259707.367016 21.256447 -0.044516 0.186429 0.500000 -0.043785 0.803592 0.100000
1753259707.467115 21.305594 -0.035349 0.182626 0.500000 -0.031844 0.767069 0.100000
1753259707.569348 21.354776 -0.026347 0.179388 0.500000 -0.031844 0.733428 0.100000
1753259707.669374 21.403986 -0.017513 0.175618 0.500000 -0.044347 0.697738 0.100000
1753259707.768551 21.453234 -0.008888 0.171161 0.500000 -0.044347 0.669417 0.100000
1753259707.868774 21.502518 -0.000481 0.166556 0.500000 -0.054006 0.641719 0.100000
1753259707.968881 21.551842 0.007678 0.161261 0.500000 -0.054006 0.612427 0.100000
1753259708.069974 21.601212 0.015573 0.156070 0.500000 -0.043563 0.591682 0.100000
1753259708.170173 21.650620 0.023232 0.151556 0.500000 -0.043563 0.572205 0.100000
1753259708.269334 21.700061 0.030670 0.146880 0.500000 -0.054788 0.557022 0.100000
1753259708.370430 21.749538 0.037857 0.141570 0.500000 -0.054788 0.548706 0.100000
1753259708.469633 21.799053 0.044781 0.136566 0.500000 -0.042525 0.539372 0.100000
1753259708.569576 21.848599 0.051479 0.132153 0.500000 -0.042525 0.535667 0.100000
1753259708.669809 21.898176 0.057955 0.127352 0.500000 -0.055090 0.536485 0.100000
1753259708.770030 21.947785 0.064170 0.121952 0.500000 -0.055090 0.539080 0.100000
1753259708.875535 21.997425 0.070123 0.117037 0.500000 -0.043278 0.543188 0.100000
1753259708.970420 22.047094 0.075855 0.112692 0.500000 -0.043278 0.545855 0.100000
1753259709.070625 22.096786 0.081368 0.108507 0.500000 -0.033646 0.550014 0.100000
1753259709.172159 22.146500 0.086696 0.105082 0.500000 -0.033646 0.552949 0.100000
1753259709.271259 22.196228 0.091857 0.101553 0.500000 -0.043594 0.556042 0.100000
1753259709.370418 22.245975 0.096822 0.097333 0.500000 -0.043594 0.557612 0.100000
1753259709.470629 22.295745 0.101574 0.093262 0.500000 -0.032789 0.560682 0.100000
1753259709.570808 22.345534 0.106143 0.089807 0.500000 -0.032789 0.563093 0.100000
1753259709.670867 22.395338 0.110542 0.086139 0.500000 -0.044381 0.565842 0.100000
1753259709.771051 22.445158 0.114737 0.081868 0.500000 -0.044381 0.567287 0.100000
1753259709.871036 22.494995 0.118722 0.077979 0.500000 -0.031779 0.568292 0.100000
1753259709.970176 22.544847 0.122535 0.074660 0.500000 -0.031779 0.570491 0.100000
1753259710.070345 22.594712 0.126184 0.071656 0.500000 -0.023310 0.572101 0.100000
1753259710.170514 22.644584 0.129706 0.069408 0.500000 -0.023310 0.572889 0.100000
1753259710.270640 22.694464 0.133117 0.066934 0.500000 -0.031917 0.573280 0.100000
1753259710.370628 22.744353 0.136383 0.063764 0.500000 -0.031917 0.575487 0.100000
1753259710.470662 22.794254 0.139488 0.060736 0.500000 -0.022310 0.576994 0.100000
1753259710.570851 22.844164 0.142464 0.058411 0.500000 -0.022310 0.577318 0.100000
1753259710.671039 22.894078 0.145332 0.056634 0.500000 -0.011570 0.577846 0.100000
1753259710.771270 22.943994 0.148137 0.055646 0.500000 -0.011570 0.578615 0.100000
1753259710.870410 22.993916 0.150886 0.054108 0.500000 -0.021104 0.587359 0.100000
1753259710.970632 23.043844 0.153533 0.051807 0.500000 -0.021104 0.596918 0.100000
1753259711.070742 23.093777 0.156070 0.049986 0.500000 -0.012112 0.609247 0.100000
1753259711.170815 23.143713 0.158542 0.048919 0.500000 -0.012112 0.628871 0.100000
1753259711.270947 23.193649 0.160958 0.047546 0.500000 -0.021894 0.650144 0.100000
1753259711.371070 23.243593 0.163278 0.045256 0.500000 -0.021894 0.674826 0.100000
1753259711.471285 23.293317 0.165473 0.043188 0.477775 -0.013160 0.700127 0.100000
1753259711.570526 23.341238 0.167512 0.041890 0.477775 -0.013160 0.729598 0.100000
1753259711.670647 23.389221 0.169492 0.040395 0.500000 -0.022271 0.759511 0.100000
1753259711.770637 23.439008 0.171452 0.038272 0.500000 -0.022271 0.782191 0.100000
1753259711.870617 23.488971 0.173311 0.036281 0.500000 -0.012148 0.815086 0.100000
1753259711.970799 23.538938 0.175089 0.034911 0.500000 -0.012148 0.874074 0.100000
1753259712.071036 23.588905 0.176808 0.034135 0.500000 -0.002040 0.946292 0.100000
1753259712.171186 23.638870 0.178514 0.034119 0.500000 -0.002040 1.020106 0.100000
1753259712.271314 23.688838 0.180213 0.033619 0.500000 -0.010857 1.028780 0.100000
1753259712.371374 23.738809 0.181863 0.032359 0.500000 -0.010857 1.023212 0.100000
1753259712.470553 23.788782 0.183452 0.031468 0.500000 -0.002482 1.019426 0.100000
1753259712.570712 23.838753 0.185022 0.031357 0.500000 -0.002482 1.018773 0.100000
1753259712.670960 23.888723 0.186584 0.030935 0.500000 -0.011605 1.021338 0.100000
1753259712.771100 23.938697 0.188101 0.029725 0.500000 -0.011605 1.024852 0.100000
1753259712.871314 23.988674 0.189550 0.027953 0.500000 -0.023811 1.033302 0.100000
1753259712.971462 24.038654 0.190886 0.025552 0.500000 -0.023811 1.041256 0.100000
1753259713.070635 24.088636 0.192111 0.023715 0.500000 -0.012360 1.053010 0.100000
1753259713.170797 24.138617 0.193270 0.022602 0.500000 -0.012360 1.066536 0.100000
1753259713.270482 24.188603 0.194363 0.020862 0.500000 -0.022850 1.082377 0.100000
1753259713.370692 24.238592 0.195345 0.018418 0.500000 -0.022850 1.100056 0.100000
1753259713.470876 24.288582 0.196205 0.015762 0.500000 -0.034154 1.112381 0.100000
1753259713.570959 24.338573 0.196911 0.012507 0.500000 -0.034154 1.133898 0.100000
1753259713.670971 24.388565 0.197457 0.009549 0.500000 -0.022334 1.157350 0.100000
1753259713.771148 24.438562 0.197875 0.007156 0.500000 -0.022334 1.182069 0.100000
1753259713.871232 24.488559 0.198176 0.005108 0.500000 -0.013683 1.210985 0.100000
1753259713.971201 24.538555 0.198399 0.003843 0.500000 -0.013683 1.238541 0.100000
1753259714.071277 24.588550 0.198558 0.002314 0.500000 -0.022941 1.269289 0.100000
1753259714.171520 24.638547 0.198617 0.000007 0.500000 -0.022941 1.302541 0.100000
1753259714.271698 24.688545 0.198559 -0.002148 0.500000 -0.013721 1.277279 0.100000
1753259714.371850 24.738543 0.198414 -0.003594 0.500000 -0.013721 1.233171 0.100000
1753259714.472004 24.788540 0.198201 -0.005154 0.500000 -0.023661 1.189076 0.100000
1753259714.572108 24.838532 0.197889 -0.007346 0.500000 -0.023661 1.142790 0.100000
1753259714.672359 24.888528 0.197465 -0.009400 0.500000 -0.012639 1.097530 0.100000
1753259714.772472 24.938524 0.196958 -0.010864 0.500000 -0.012639 1.053438 0.100000
1753259714.871530 24.988518 0.196386 -0.011768 0.500000 -0.003428 1.010935 0.100000
1753259714.971672 25.038511 0.195793 -0.011942 0.500000 -0.003428 0.967636 0.100000
1753259715.072978 25.088502 0.195189 -0.012478 0.500000 -0.011928 0.937809 0.100000
1753259715.173146 25.138495 0.194532 -0.013802 0.500000 -0.011928 0.897169 0.100000
1753259715.272306 25.188489 0.193815 -0.014231 0.500000 0.017632 0.856918 0.100000
1753259715.372528 25.238481 0.193148 -0.012409 0.500000 0.017632 0.818082 0.100000
1753259715.472653 25.288471 0.192574 -0.010764 0.500000 0.008418 0.781131 0.100000
1753259715.572800 25.338465 0.192059 -0.009884 0.500000 0.008418 0.745256 0.100000
1753259715.671911 25.388461 0.191585 -0.008882 0.500000 0.017992 0.709953 0.100000
1753259715.772055 25.438458 0.191182 -0.007196 0.500000 0.017992 0.678989 0.100000
1753259715.872247 25.488451 0.190866 -0.005636 0.500000 0.007667 0.647836 0.100000
1753259715.972307 25.538445 0.190608 -0.004718 0.500000 0.007667 0.622101 0.100000
1753259716.072400 25.588441 0.190395 -0.003573 0.500000 0.019143 0.599471 0.100000
1753259716.172518 25.638439 0.190259 -0.001853 0.500000 0.019143 0.577610 0.100000
1753259716.272667 25.688437 0.190210 -0.000334 0.500000 0.007124 0.560709 0.100000
1753259716.372950 25.738433 0.190215 0.000542 0.500000 0.007124 0.549081 0.100000
1753259716.472045 25.788427 0.190267 0.001771 0.500000 0.018886 0.539259 0.100000
1753259716.572396 25.838424 0.190400 0.003548 0.500000 0.018886 0.536217 0.100000
1753259716.672504 25.888422 0.190623 0.005565 0.500000 0.027501 0.536061 0.100000
1753259716.772480 25.938418 0.190970 0.008351 0.500000 0.027501 0.536430 0.100000
1753259716.872513 25.988410 0.191464 0.011712 0.500000 0.039531 0.539580 0.100000
1753259716.972694 26.038402 0.192151 0.015735 0.500000 0.039531 0.538936 0.100000
1753259717.072894 26.088392 0.193037 0.019902 0.500000 0.049403 0.540402 0.100000
1753259717.172970 26.138378 0.194151 0.024710 0.500000 0.049403 0.540175 0.100000
1753259717.272174 26.188354 0.195508 0.029363 0.500000 0.038747 0.540986 0.100000
1753259717.372439 26.238324 0.197077 0.033400 0.500000 0.038747 0.540925 0.100000
1753259717.472614 26.288288 0.198848 0.037698 0.500000 0.050526 0.539504 0.100000
1753259717.572730 26.338246 0.200854 0.042560 0.500000 0.050526 0.541532 0.100000
1753259717.672815 26.388193 0.203101 0.047105 0.500000 0.038285 0.540080 0.100000
1753259717.772928 26.438129 0.205554 0.051080 0.500000 0.038285 0.539357 0.100000
1753259717.873036 26.488053 0.208210 0.055476 0.500000 0.050432 0.537906 0.100000
1753259717.973225 26.537966 0.211107 0.060446 0.500000 0.050432 0.536138 0.100000
1753259718.073357 26.587865 0.214244 0.064871 0.500000 0.038206 0.534296 0.100000
1753259718.172505 26.637751 0.217580 0.068694 0.500000 0.038206 0.533527 0.100000
1753259718.272630 26.687620 0.221115 0.073108 0.500000 0.049786 0.531148 0.100000
1753259718.372728 26.737471 0.224893 0.078165 0.500000 0.049786 0.530004 0.100000
1753259718.472942 26.787306 0.228916 0.082667 0.500000 0.039063 0.526691 0.100000
1753259718.573031 26.837126 0.233138 0.086435 0.500000 0.039063 0.524113 0.100000
1753259718.673270 26.886927 0.237549 0.090031 0.500000 0.027945 0.521963 0.100000
1753259718.773356 26.936713 0.242117 0.092988 0.500000 0.027945 0.521855 0.100000
