# 时间戳 X坐标 Y坐标 朝向角度 线速度 角速度 障碍物距离 计算时间
# 单位:  秒   米    米    弧度   米/秒  弧度/秒   米      秒
1753260586.156387 14.275085 0.291788 -0.096586 0.196387 -0.020619 1.745837 0.100000
1753260586.256651 14.294628 0.289874 -0.098665 0.187757 -0.005392 1.725935 0.100000
1753260586.356810 14.313513 0.287995 -0.099441 0.187757 -0.005392 1.707984 0.100000
1753260586.456952 14.332194 0.286126 -0.099986 0.183669 -0.010689 1.689196 0.100000
1753260586.557164 14.350524 0.284279 -0.100996 0.183669 -0.010689 1.669932 0.100000
1753260586.656304 14.368794 0.282417 -0.102051 0.181728 -0.005428 1.651961 0.100000
1753260586.759469 14.386890 0.280558 -0.102631 0.181728 -0.005428 1.632743 0.100000
1753260586.858611 14.404964 0.278692 -0.103163 0.180809 -0.010449 1.614576 0.100000
1753260586.957699 14.422956 0.276821 -0.104141 0.180809 -0.010449 1.595790 0.100000
1753260587.057783 14.440936 0.274932 -0.105183 0.160331 -0.005244 1.578233 0.100000
1753260587.156992 14.457680 0.273159 -0.105759 0.160331 -0.005244 1.566839 0.100000
1753260587.257165 14.473622 0.271463 -0.106302 0.151728 -0.020843 1.551553 0.100000
1753260587.357364 14.488857 0.269823 -0.108269 0.151728 -0.020843 1.535449 0.100000
1753260587.457584 14.503937 0.268168 -0.110365 0.148089 0.000000 1.519320 0.100000
1753260587.556876 14.518702 0.266528 -0.110671 0.148089 0.000000 1.506073 0.100000
1753260587.656940 14.533418 0.264892 -0.110682 0.146556 0.000000 1.490338 0.100000
1753260587.757076 14.547994 0.263272 -0.110683 0.146556 0.000000 1.475079 0.100000
1753260587.857177 14.562558 0.261654 -0.110680 0.145910 0.000000 1.461673 0.100000
1753260587.957464 14.577060 0.260042 -0.110675 0.145910 0.000000 1.446605 0.100000
1753260588.057643 14.591560 0.258431 -0.110668 0.127432 0.000000 1.431687 0.100000
1753260588.156895 14.604849 0.256954 -0.110665 0.127432 0.000000 1.417783 0.100000
1753260588.257143 14.617512 0.255547 -0.110663 0.137869 0.000000 1.405455 0.100000
1753260588.357587 14.630978 0.254051 -0.110656 0.137869 0.000000 1.390991 0.100000
1753260588.456746 14.644678 0.252529 -0.110649 0.124467 0.000000 1.377637 0.100000
1753260588.557030 14.657414 0.251114 -0.110648 0.124467 0.000000 1.365984 0.100000
1753260588.657200 14.669783 0.249739 -0.110652 0.119538 0.000000 1.353286 0.100000
1753260588.757301 14.681728 0.248412 -0.110657 0.119538 0.000000 1.340717 0.100000
1753260588.857361 14.693606 0.247092 -0.110662 0.117718 0.000000 1.332258 0.100000
1753260588.957573 14.705316 0.245791 -0.110667 0.117718 0.000000 1.320927 0.100000
1753260589.057529 14.717013 0.244491 -0.110673 0.117046 -0.015441 1.309223 0.100000
1753260589.157565 14.728646 0.243191 -0.112092 0.117046 -0.015441 1.296675 0.100000
1753260589.257667 14.740274 0.241873 -0.113641 0.100113 -0.000064 1.285234 0.100000
1753260589.357790 14.750749 0.240676 -0.113793 0.100113 -0.000064 1.275947 0.100000
1753260589.458022 14.760696 0.239539 -0.113818 0.110570 -0.015644 1.265365 0.100000
1753260589.557170 14.771524 0.238293 -0.115336 0.110570 -0.015644 1.253207 0.100000
1753260589.657417 14.782504 0.237012 -0.116898 0.114411 0.010054 1.242585 0.100000
1753260589.757636 14.793844 0.235684 -0.116084 0.114411 0.010054 1.231120 0.100000
1753260589.857804 14.805206 0.234365 -0.115080 0.115828 0.004830 1.219234 0.100000
1753260589.957998 14.816705 0.233039 -0.114572 0.115828 0.004830 1.207057 0.100000
1753260590.058179 14.828210 0.231718 -0.114081 0.116349 0.010052 1.196152 0.100000
1753260590.158217 14.839765 0.230400 -0.113109 0.116349 0.010052 1.183878 0.100000
1753260590.257361 14.851324 0.229093 -0.112098 0.116542 0.015223 1.172122 0.100000
1753260590.357538 14.862903 0.227798 -0.110589 0.116542 0.015223 1.161095 0.100000
1753260590.457753 14.874485 0.226521 -0.109063 0.099953 -0.020638 1.149330 0.100000
1753260590.557864 14.884928 0.225371 -0.110610 0.099953 -0.020638 1.143404 0.100000
1753260590.658015 14.894859 0.224258 -0.112673 0.110509 -0.005147 1.132776 0.100000
1753260590.758225 14.905640 0.223034 -0.113293 0.110509 -0.005147 1.121889 0.100000
1753260590.857373 14.916617 0.221782 -0.113814 0.032682 -0.205235 1.110245 0.100000
1753260590.957575 14.926139 0.220667 -0.122743 0.032682 -0.205235 1.102011 0.100000
1753260591.057789 14.932670 0.219800 -0.142950 0.029632 -0.208343 1.095411 0.100000
1753260591.157998 14.936346 0.219236 -0.163792 0.029632 -0.208343 1.092858 0.100000
1753260591.258233 14.939259 0.218723 -0.184623 0.012087 -0.203429 1.091411 0.100000
1753260591.358427 14.940870 0.218409 -0.204993 0.012087 -0.203429 1.089369 0.100000
1753260591.458729 14.942046 0.218151 -0.225335 0.000000 -0.229014 1.089285 0.100000
1753260591.557938 14.942248 0.218105 -0.248097 0.000000 -0.229014 1.090210 0.100000
1753260591.658073 14.942245 0.218106 -0.270976 0.000000 -0.213392 1.090783 0.100000
1753260591.758255 14.942240 0.218107 -0.292354 0.000000 -0.213392 1.090920 0.100000
1753260591.858414 14.942236 0.218108 -0.313663 0.000000 -0.208242 1.090979 0.100000
1753260591.958391 14.942231 0.218110 -0.334487 0.000000 -0.208242 1.092920 0.100000
1753260592.058359 14.942228 0.218111 -0.355293 0.000000 -0.203097 1.094505 0.100000
1753260592.158424 14.942225 0.218112 -0.375604 0.000000 -0.203097 1.095053 0.100000
1753260592.258654 14.942222 0.218113 -0.395938 0.000000 -0.228760 1.096221 0.100000
1753260592.358773 14.942220 0.218114 -0.418712 0.000000 -0.228760 1.095649 0.100000
1753260592.458977 14.942217 0.218115 -0.441562 0.000000 -0.213329 1.098931 0.100000
1753260592.558268 14.942214 0.218117 -0.462914 0.000000 -0.213329 1.099659 0.100000
1753260592.658569 14.942213 0.218118 -0.484231 0.000000 -0.208194 1.100428 0.100000
1753260592.758815 14.942211 0.218119 -0.505054 0.000000 -0.208194 1.102114 0.100000
1753260592.859084 14.942209 0.218120 -0.525869 0.000000 -0.203104 1.103284 0.100000
1753260592.958264 14.942208 0.218120 -0.546185 0.000000 -0.203104 1.104702 0.100000
1753260593.058482 14.942212 0.218117 -0.566525 0.010526 -0.208268 1.105490 0.100000
1753260593.158597 14.942990 0.217610 -0.587345 0.010526 -0.208268 1.106207 0.100000
1753260593.258851 14.943859 0.217019 -0.608163 0.011078 -0.203087 1.106008 0.100000
1753260593.359002 14.944760 0.216377 -0.628478 0.011078 -0.203087 1.108248 0.100000
1753260593.459136 14.945646 0.215720 -0.648807 0.000000 -0.208249 1.108163 0.100000
1753260593.559304 14.945770 0.215626 -0.669624 0.000000 -0.208249 1.110489 0.100000
1753260593.658492 14.945770 0.215625 -0.690458 0.010527 -0.213400 1.111084 0.100000
1753260593.758652 14.946452 0.215048 -0.711792 0.010527 -0.213400 1.111729 0.100000
1753260593.858836 14.947239 0.214354 -0.733132 0.010527 -0.213400 1.112311 0.100000
1753260593.959083 14.947743 0.213894 -0.752074 0.010527 -0.213400 1.112527 0.100000
1753260594.059319 14.947746 0.213891 -0.756420 0.000000 -0.325917 1.114218 0.100000
1753260594.159478 14.947745 0.213892 -0.765556 0.000000 -0.325917 1.114519 0.100000
1753260594.258621 14.947742 0.213895 -0.791888 0.000000 -0.374622 1.117317 0.100000
1753260594.358768 14.947739 0.213898 -0.828825 0.000000 -0.374622 1.120405 0.100000
1753260594.459038 14.947735 0.213902 -0.866261 0.000000 -0.502585 1.123777 0.100000
1753260594.559280 14.947732 0.213906 -0.911865 0.000000 -0.502585 1.128500 0.100000
1753260594.659480 14.947727 0.213913 -0.962098 0.178885 -0.701918 1.133859 0.100000
1753260594.758805 14.948548 0.212636 -1.021147 0.178885 -0.701918 1.138815 0.100000
1753260594.858947 14.950753 0.208701 -1.091123 0.229534 -0.719947 1.143993 0.100000
1753260594.959042 14.953961 0.201913 -1.162903 0.229534 -0.719947 1.148479 0.100000
1753260595.059170 14.957763 0.192117 -1.234867 0.289491 -0.653005 1.151924 0.100000
1753260595.159315 14.961762 0.179208 -1.302060 0.289491 -0.653005 1.154796 0.100000
1753260595.258513 14.965609 0.163150 -1.367302 0.275951 -0.575825 1.160105 0.100000
1753260595.358801 14.968945 0.143922 -1.427581 0.275951 -0.575825 1.164052 0.100000
1753260595.458855 14.971501 0.121555 -1.485117 0.241123 -0.590838 1.169112 0.100000
1753260595.559047 14.972864 0.097449 -1.543846 0.241123 -0.590838 1.175715 0.100000
1753260595.659303 14.972802 0.073349 -1.602903 0.251594 -0.708314 1.180774 0.100000
1753260595.759535 14.971239 0.048674 -1.667004 0.251594 -0.708314 1.190801 0.100000
1753260595.859679 14.967940 0.023746 -1.737786 0.241007 -0.681342 1.204108 0.100000
1753260595.960970 14.963029 -0.000300 -1.806845 0.241007 -0.681342 1.216796 0.100000
1753260596.062255 14.956601 -0.023515 -1.874997 0.188329 -0.481583 1.231745 0.100000
1753260596.162393 14.948976 -0.045334 -1.937536 0.188329 -0.481583 1.246496 0.100000
1753260596.262609 14.941282 -0.063991 -1.986792 0.396349 -0.345372 1.260691 0.100000
1753260596.362750 14.932842 -0.081968 -2.029057 0.396349 -0.345372 1.273084 0.100000
1753260596.462833 14.922392 -0.102242 -2.063642 0.370407 -0.300901 1.289024 0.100000
1753260596.561973 14.909808 -0.124776 -2.095053 0.370407 -0.300901 1.306279 0.100000
1753260596.662029 14.895008 -0.149492 -2.125059 0.472508 -0.305551 1.326212 0.100000
1753260596.762238 14.877852 -0.176280 -2.155376 0.472508 -0.305551 1.347602 0.100000
1753260596.862426 14.858196 -0.205010 -2.185832 0.500000 -0.299214 1.372712 0.100000
1753260596.962547 14.835910 -0.235554 -2.215917 0.500000 -0.299214 1.351764 0.100000
1753260597.062839 14.810880 -0.267786 -2.245867 0.192511 -0.499207 1.322861 0.100000
1753260597.162869 14.783773 -0.300579 -2.279464 0.192511 -0.499207 1.294607 0.100000
1753260597.263138 14.757104 -0.330292 -2.327135 0.364930 -0.577313 1.263897 0.100000
1753260597.363348 14.730949 -0.356621 -2.380947 0.364930 -0.577313 1.243556 0.100000
1753260597.462417 14.703809 -0.380997 -2.438668 0.358895 -0.571777 1.212406 0.100000
1753260597.562635 14.675635 -0.403516 -2.495991 0.358895 -0.571777 1.181488 0.100000
1753260597.662831 14.646373 -0.424275 -2.553204 0.392264 -0.577141 1.147331 0.100000
1753260597.762995 14.615253 -0.443755 -2.610803 0.392264 -0.577141 1.110450 0.100000
1753260597.863200 14.581052 -0.462520 -2.668518 0.365522 -0.510712 1.073801 0.100000
1753260597.963358 14.546379 -0.479077 -2.722637 0.365522 -0.510712 1.038715 0.100000
1753260598.062583 14.512585 -0.493107 -2.773613 0.309569 -0.402312 1.003638 0.100000
1753260598.162613 14.479012 -0.505135 -2.819760 0.309569 -0.402312 0.970033 0.100000
1753260598.262766 14.447746 -0.514875 -2.860074 0.312168 -0.377894 0.893322 0.100000
1753260598.362854 14.417633 -0.522953 -2.898475 0.312168 -0.377894 0.866250 0.100000
1753260598.463148 14.387205 -0.529892 -2.936282 0.316265 -0.352706 0.838211 0.100000
1753260598.563344 14.356211 -0.535764 -2.972015 0.316265 -0.352706 0.813859 0.100000
1753260598.663546 14.324956 -0.540550 -3.007227 0.318195 -0.316584 0.788620 0.100000
1753260598.763695 14.293398 -0.544283 -3.039768 0.318195 -0.316584 0.767064 0.100000
1753260598.862869 14.261705 -0.547016 -3.071404 0.339213 -0.270085 0.746392 0.100000
1753260598.963179 14.228979 -0.548825 -3.099965 0.339213 -0.270085 0.705516 0.100000
1753260599.063306 14.195078 -0.549778 -3.127006 0.367034 -0.203862 0.682009 0.100000
1753260599.163472 14.160322 -0.549848 3.132807 0.367034 -0.203862 0.654516 0.100000
1753260599.263662 14.123680 -0.549151 3.112426 0.303739 -0.158253 0.628569 0.100000
1753260599.363593 14.088083 -0.547797 3.095366 0.303739 -0.158253 0.606473 0.100000
1753260599.463758 14.055470 -0.546035 3.079615 0.274030 -0.172779 0.590685 0.100000
1753260599.563058 14.025884 -0.543951 3.062488 0.274030 -0.172779 0.583815 0.100000
1753260599.663340 13.998489 -0.541541 3.045154 0.250625 -0.229566 0.577979 0.100000
1753260599.763470 13.972636 -0.538767 3.023160 0.250625 -0.229566 0.577116 0.100000
1753260599.863736 13.947788 -0.535520 3.000166 0.198039 -0.214555 0.579788 0.100000
1753260599.963964 13.924580 -0.531966 2.978619 0.198039 -0.214555 0.585563 0.100000
1753260600.063205 13.904295 -0.528410 2.957145 0.167774 -0.148312 0.595245 0.100000
1753260600.163471 13.886179 -0.524869 2.940658 0.167774 -0.148312 0.608350 0.100000
1753260600.263421 13.869759 -0.521398 2.925815 0.155886 -0.153845 0.622996 0.100000
1753260600.363531 13.854360 -0.517899 2.910449 0.155886 -0.153845 0.638983 0.100000
1753260600.463645 13.839215 -0.514212 2.895074 0.168577 -0.128057 0.654363 0.100000
1753260600.563915 13.823173 -0.510061 2.882028 0.168577 -0.128057 0.666109 0.100000
1753260600.664096 13.806910 -0.505630 2.869221 0.174574 -0.102508 0.678326 0.100000
1753260600.764309 13.790177 -0.500861 2.858785 0.174574 -0.102508 0.687871 0.100000
1753260600.864497 13.773440 -0.495904 2.848533 0.256272 -0.056425 0.699291 0.100000
1753260600.963708 13.755459 -0.490406 2.842007 0.256272 -0.056425 0.708913 0.100000
1753260601.063710 13.734651 -0.483913 2.836367 0.318161 -0.041207 0.715518 0.100000
1753260601.163975 13.711018 -0.476408 2.832108 0.318161 -0.041207 0.704551 0.100000
1753260601.264241 13.684560 -0.467887 2.828018 0.378153 -0.015360 0.681134 0.100000
1753260601.363472 13.655278 -0.458352 2.825977 0.378153 -0.015360 0.658368 0.100000
1753260601.463585 13.623161 -0.447838 2.824517 0.480124 0.031309 0.637733 0.100000
1753260601.563847 13.588197 -0.436376 2.826079 0.480124 0.031309 0.616430 0.100000
1753260601.664108 13.550347 -0.424088 2.829240 0.500000 0.036850 0.597775 0.100000
1753260601.764251 13.509600 -0.411006 2.832706 0.500000 0.036850 0.581946 0.100000
1753260601.864354 13.465946 -0.397164 2.836323 0.500000 0.031031 0.567395 0.100000
1753260601.964371 13.419396 -0.382586 2.839718 0.500000 0.031031 0.559413 0.100000
1753260602.064499 13.371641 -0.367801 2.842974 0.500000 0.026981 0.553841 0.100000
1753260602.164599 13.323837 -0.353166 2.845939 0.500000 0.026981 0.554076 0.100000
1753260602.263851 13.275989 -0.338660 2.848509 0.500000 0.021587 0.555508 0.100000
1753260602.364070 13.228104 -0.324273 2.850796 0.500000 0.021587 0.558518 0.100000
1753260602.464248 13.180191 -0.309990 2.853020 0.500000 0.026239 0.567050 0.100000
1753260602.564535 13.132246 -0.295821 2.855575 0.500000 0.026239 0.577632 0.100000
1753260602.664666 13.084264 -0.281781 2.858227 0.500000 0.032771 0.590019 0.100000
1753260602.764888 13.036240 -0.267865 2.861023 0.500000 0.032771 0.606652 0.100000
1753260602.865039 12.988174 -0.254096 2.864205 0.500000 0.035990 0.623751 0.100000
1753260602.964177 12.940067 -0.240487 2.867739 0.500000 0.035990 0.640637 0.100000
1753260603.064272 12.891910 -0.227057 2.871486 0.500000 0.032848 0.734548 0.100000
1753260603.164280 12.843701 -0.213801 2.874887 0.500000 0.032848 0.716638 0.100000
1753260603.264461 12.795450 -0.200698 2.877981 0.500000 0.027118 0.701889 0.100000
1753260603.364702 12.747159 -0.187743 2.880932 0.500000 0.027118 0.690719 0.100000
1753260603.464758 12.698837 -0.174928 2.883829 0.500000 0.033114 0.680384 0.100000
1753260603.565011 12.650474 -0.162257 2.886951 0.500000 0.033114 0.673362 0.100000
1753260603.665250 12.602067 -0.149740 2.890148 0.489473 0.027796 0.670145 0.100000
1753260603.764308 12.554021 -0.137473 2.893003 0.489473 0.027796 0.671151 0.100000
1753260603.864474 12.506564 -0.125497 2.895816 0.500000 0.032052 0.672559 0.100000
1753260603.964585 12.458673 -0.113562 2.898982 0.500000 0.032052 0.679448 0.100000
1753260604.064734 12.410125 -0.101632 2.902261 0.500000 0.038826 0.689165 0.100000
1753260604.164876 12.361532 -0.089860 2.905689 0.500000 0.038826 0.703190 0.100000
1753260604.265159 12.312896 -0.078264 2.909440 0.500000 0.041934 1.730959 0.100000
1753260604.365303 12.264219 -0.066860 2.913582 0.500000 0.041934 1.686829 0.100000
1753260604.465497 12.215495 -0.055666 2.917965 0.500000 0.038644 1.639257 0.100000
1753260604.564624 12.166720 -0.044679 2.921971 0.500000 0.038644 1.594917 0.100000
1753260604.664801 12.117902 -0.033876 2.925653 0.500000 0.032414 1.551262 0.100000
1753260604.765029 12.069046 -0.023249 2.929063 0.500000 0.032414 1.508171 0.100000
1753260604.865144 12.020157 -0.012785 2.932428 0.500000 0.037980 1.464255 0.100000
1753260604.965364 11.971235 -0.002493 2.936147 0.500000 0.037980 1.420994 0.100000
1753260605.065464 11.922268 0.007615 2.939870 0.500000 0.033445 1.375514 0.100000
1753260605.164529 11.873266 0.017548 2.943227 0.500000 0.033445 1.331810 0.100000
1753260605.264586 11.824233 0.027320 2.946561 0.500000 0.037192 1.291969 0.100000
1753260605.364856 11.775169 0.036919 2.950299 0.500000 0.037192 1.249651 0.100000
1753260605.464979 11.726068 0.046331 2.954107 0.500000 0.035133 1.206767 0.100000
1753260605.565084 11.676930 0.055562 2.957586 0.500000 0.035133 1.167960 0.100000
1753260605.665283 11.627760 0.064629 2.960943 0.500000 0.038306 1.128566 0.100000
1753260605.765509 11.578561 0.073522 2.964691 0.500000 0.038306 1.087799 0.100000
1753260605.865713 11.529329 0.082222 2.968694 0.500000 0.035266 1.051443 0.100000
1753260605.964963 11.480061 0.090729 2.972402 0.500000 0.035266 1.025155 0.100000
1753260606.065077 11.430762 0.099065 2.975755 0.500000 0.029200 0.991769 0.100000
1753260606.165301 11.381437 0.107241 2.978817 0.500000 0.029200 0.955377 0.100000
1753260606.265563 11.332089 0.115269 2.981843 0.500000 0.034387 0.922315 0.100000
1753260606.365824 11.282720 0.123141 2.985203 0.500000 0.034387 0.890025 0.100000
1753260606.466073 11.233320 0.130843 2.988618 0.500000 0.030320 0.858477 0.100000
1753260606.566203 11.183893 0.138385 2.991643 0.500000 0.030320 0.830715 0.100000
1753260606.665321 11.134445 0.145781 2.994626 0.500000 0.033857 0.802513 0.100000
1753260606.765492 11.084978 0.153021 2.998016 0.500000 0.033857 0.779193 0.100000
1753260606.865624 11.035486 0.160086 3.001539 0.500000 0.032535 0.756864 0.100000
1753260606.965809 10.985965 0.166985 3.004748 0.500000 0.032535 0.739888 0.100000
1753260607.065967 10.936424 0.173729 3.007823 0.500000 0.036216 0.722980 0.100000
1753260607.165972 10.886862 0.180315 3.011303 0.500000 0.036216 0.710333 0.100000
1753260607.266097 10.837279 0.186717 3.015099 0.500000 0.042755 0.700189 0.100000
1753260607.366220 10.787670 0.192926 3.019173 0.500000 0.042755 0.693632 0.100000
1753260607.465411 10.738033 0.198928 3.023302 0.500000 0.037006 0.689816 0.100000
1753260607.565690 10.688373 0.204731 3.027118 0.500000 0.037006 0.689868 0.100000
1753260607.665788 10.638694 0.210349 3.030909 0.500000 0.031543 0.691993 0.100000
1753260607.766095 10.588997 0.215778 3.034496 0.500000 0.031543 0.697178 0.100000
1753260607.866264 10.539277 0.221043 3.037644 0.478941 0.027777 0.703080 0.100000
1753260607.965425 10.489926 0.226120 3.040422 0.478941 0.027777 0.710173 0.100000
1753260608.065589 10.442212 0.230900 3.043118 0.500000 0.061807 0.714785 0.100000
1753260608.165820 10.394099 0.235566 3.047532 0.500000 0.061807 0.718588 0.100000
1753260608.266067 10.344349 0.240101 3.053843 0.500000 0.068597 0.723581 0.100000
1753260608.366344 10.294532 0.244322 3.060413 0.500000 0.068597 0.727558 0.100000
1753260608.466606 10.244685 0.248209 3.067100 0.500000 0.062155 0.731247 0.100000
1753260608.565796 10.194814 0.251767 3.073546 0.500000 0.062155 0.735879 0.100000
1753260608.666018 10.144924 0.255008 3.079904 0.500000 0.057760 0.738151 0.100000
1753260608.766244 10.095015 0.257935 3.085977 0.500000 0.057760 0.741447 0.100000
1753260608.866355 10.045087 0.260572 3.091651 0.500000 0.052878 0.743165 0.100000
1753260608.966593 9.995144 0.262933 3.096968 0.500000 0.052878 0.745416 0.100000
1753260609.066653 9.945192 0.265031 3.102287 0.500000 0.036598 0.748436 0.100000
1753260609.166859 9.895234 0.266870 3.106908 0.500000 0.036598 0.750852 0.100000
1753260609.265976 9.845264 0.268510 3.110618 0.500000 0.023041 0.752334 0.100000
1753260609.366105 9.795288 0.269982 3.113347 0.500000 0.023041 0.753525 0.100000
1753260609.466305 9.745307 0.271340 3.115530 0.500000 0.015910 0.756376 0.100000
1753260609.566471 9.695326 0.272590 3.117490 0.500000 0.015910 0.757695 0.100000
1753260609.666641 9.645346 0.273751 3.119251 0.500000 0.012097 0.760473 0.100000
1753260609.766929 9.595362 0.274831 3.120605 0.500000 0.012097 0.761528 0.100000
1753260609.866091 9.545374 0.275854 3.121629 0.500000 0.005736 0.762371 0.100000
1753260609.966322 9.495386 0.276830 3.122388 0.500000 0.005736 0.765037 0.100000
1753260610.066569 9.445400 0.277773 3.123110 0.500000 0.000000 0.764861 0.100000
1753260610.166737 9.395414 0.278684 3.123488 0.500000 0.000000 0.767872 0.100000
1753260610.266807 9.345426 0.279590 3.123410 0.500000 0.000000 0.770058 0.100000
1753260610.366945 9.295436 0.280503 3.123232 0.500000 0.000000 0.745291 0.100000
1753260610.467041 9.245447 0.281422 3.123233 0.500000 0.000000 0.684117 0.100000
1753260610.566249 9.195459 0.282337 3.123390 0.500000 0.000000 0.627422 0.100000
1753260610.667465 9.145472 0.283243 3.123500 0.500000 -0.002970 0.577384 0.100000
1753260610.768661 9.095482 0.284152 3.123210 0.500000 -0.002970 0.532146 0.100000
1753260610.873049 9.045492 0.285084 3.122747 0.478945 0.000000 0.778956 0.100000
1753260610.978617 8.996058 0.286020 3.122685 0.478945 0.000000 0.781655 0.100000
1753260611.090394 8.948160 0.286921 3.122854 0.465641 -0.003844 0.458916 0.100000
1753260611.213558 8.900792 0.287810 3.122670 0.465641 -0.003844 0.452477 0.100000
1753260611.379135 8.854237 0.288703 3.122130 0.438334 0.000000 0.458923 0.100000
1753260611.525693 8.808521 0.289601 3.121903 0.438334 0.000000 0.474813 0.100000
1753260611.655462 8.764657 0.290464 3.121958 0.419101 0.000000 0.500152 0.100000
1753260611.762002 8.721618 0.291306 3.122088 0.419101 0.000000 0.533729 0.100000
1753260611.864105 8.679717 0.292122 3.122122 0.411302 0.000000 0.574982 0.100000
1753260611.965172 8.638220 0.292932 3.122035 0.411302 0.000000 0.618195 0.100000
1753260612.066430 8.597098 0.293739 3.121924 0.393643 0.000000 0.668284 0.100000
1753260612.166588 8.556602 0.294536 3.121912 0.393643 0.000000 0.726511 0.100000
1753260612.267780 8.517247 0.295309 3.121995 0.371028 -0.004699 0.860329 0.100000
1753260612.367921 8.478252 0.296074 3.121862 0.371028 -0.004699 0.876634 0.100000
1753260612.468124 8.441051 0.296816 3.121388 0.314499 0.000000 0.891121 0.100000
1753260612.568269 8.404626 0.297558 3.121138 0.314499 0.000000 0.911474 0.100000
1753260612.668472 8.371030 0.298247 3.121043 0.334978 0.000000 0.928136 0.100000
1753260612.768692 8.338805 0.298910 3.121016 0.334978 0.000000 0.945863 0.100000
1753260612.868532 8.305319 0.299599 3.121059 0.326868 0.000000 0.957888 0.100000
1753260612.968642 8.272280 0.300276 3.121128 0.326868 0.000000 0.977817 0.100000
1753260613.068926 8.239602 0.300944 3.121165 0.303607 -0.004531 0.999810 0.100000
1753260613.169247 8.207676 0.301600 3.120839 0.303607 -0.004531 1.018972 0.100000
1753260613.269374 8.177314 0.302238 3.120326 0.292760 0.000000 1.039003 0.100000
1753260613.368500 8.147533 0.302876 3.120124 0.292760 0.000000 1.057214 0.100000
1753260613.468700 8.118265 0.303505 3.120099 0.282244 0.000000 1.076932 0.100000
1753260613.568815 8.089600 0.304121 3.120111 0.282244 0.000000 1.098345 0.100000
1753260613.669045 8.061384 0.304727 3.120147 0.271715 -0.004868 1.119869 0.100000
1753260613.769327 8.033792 0.305322 3.119822 0.271715 -0.004868 1.163792 0.100000
1753260613.868564 8.006629 0.305920 3.119350 0.261182 0.000000 1.205467 0.100000
1753260613.968743 7.980089 0.306513 3.119213 0.261182 0.000000 1.243896 0.100000
1753260614.068962 7.953979 0.307098 3.119182 0.250656 0.000000 1.282986 0.100000
1753260614.169197 7.928513 0.307669 3.119145 0.250656 0.000000 1.322419 0.100000
1753260614.269370 7.903455 0.308232 3.119120 0.240129 0.000000 1.359924 0.100000
1753260614.369367 7.879063 0.308780 3.119110 0.240129 0.000000 1.395315 0.100000
1753260614.469362 7.855058 0.309320 3.119119 0.229598 0.000000 1.431405 0.100000
1753260614.569588 7.831719 0.309844 3.119139 0.229598 0.000000 1.453809 0.100000
1753260614.669593 7.808767 0.310360 3.119160 0.219065 0.000000 1.488359 0.100000
1753260614.769858 7.786480 0.310859 3.119174 0.219065 0.000000 1.522038 0.100000
1753260614.869986 7.764581 0.311351 3.119175 0.208532 0.000000 1.553454 0.100000
1753260614.969098 7.743411 0.311825 3.119162 0.208532 0.000000 1.586311 0.100000
1753260615.069160 7.722565 0.312293 3.119142 0.197997 0.000000 1.617370 0.100000
1753260615.169367 7.702447 0.312745 3.119118 0.197997 0.000000 1.644539 0.100000
1753260615.269589 7.682654 0.313190 3.119099 0.188522 -0.005360 1.677623 0.100000
1753260615.369845 7.663571 0.313624 3.118613 0.188522 -0.005360 1.706436 0.100000
1753260615.469998 7.644726 0.314062 3.118074 0.184031 -0.000293 1.736243 0.100000
1753260615.570236 7.626246 0.314498 3.117979 0.184031 -0.000293 1.764044 0.100000
1753260615.669365 7.607850 0.314933 3.117960 0.181900 0.000000 1.788965 0.100000
1753260615.769584 7.589636 0.315363 3.117970 0.181900 0.000000 1.778566 0.100000
1753260615.869811 7.571453 0.315793 3.117983 0.180890 0.000000 1.762453 0.100000
1753260615.969988 7.553360 0.316220 3.117992 0.180890 0.000000 1.742248 0.100000
1753260616.070041 7.535278 0.316647 3.117995 0.160366 0.000000 1.724620 0.100000
1753260616.170329 7.518356 0.317046 3.117984 0.160366 0.000000 1.708738 0.100000
1753260616.269468 7.502325 0.317425 3.117968 0.170712 0.000000 1.696705 0.100000
1753260616.369591 7.485535 0.317822 3.117956 0.170712 0.000000 1.679764 0.100000
1753260616.469799 7.468471 0.318225 3.117947 0.156076 0.000000 1.663143 0.100000
1753260616.570048 7.452406 0.318605 3.117933 0.156076 0.000000 1.647734 0.100000
1753260616.670206 7.436805 0.318974 3.117922 0.149927 0.000000 1.631001 0.100000
1753260616.770321 7.421723 0.319331 3.117916 0.149927 0.000000 1.616469 0.100000
1753260616.870421 7.406736 0.319686 3.117916 0.147330 0.000000 1.599442 0.100000
1753260616.970699 7.391979 0.320036 3.117919 0.147330 0.000000 1.585721 0.100000
1753260617.069895 7.377253 0.320384 3.117925 0.146236 0.000000 1.569659 0.100000
1753260617.170106 7.362625 0.320731 3.117933 0.146236 0.000000 1.556896 0.100000
1753260617.270362 7.348008 0.321077 3.117940 0.127553 0.000000 1.540964 0.100000
1753260617.370412 7.334579 0.321394 3.117942 0.127553 0.000000 1.528782 0.100000
1753260617.470532 7.321828 0.321696 3.117939 0.120681 0.000000 1.514844 0.100000
1753260617.569767 7.309678 0.321983 3.117936 0.120681 0.000000 1.504686 0.100000
1753260617.669997 7.297615 0.322269 3.117933 0.101262 -0.005163 1.492204 0.100000
1753260617.770121 7.286841 0.322526 3.117428 0.101262 -0.005163 1.480334 0.100000
